"Month";"car_manufacturer_name";"car_modification";"year_start";"year_end";"parts_on_sale";"newly_listed_parts";"sold_in_30_days";"sold_in_60_days";"sold_parts";"unique_monthly_cookies"
2021-06-01;"car_manufacturer_98";"car_modification_2317";"";"";2;0;0;0;0;16
2021-07-01;"car_manufacturer_98";"car_modification_2317";"";"";2;0;0;0;0;7
2021-08-01;"car_manufacturer_98";"car_modification_2317";"";"";2;0;0;0;0;18
2021-09-01;"car_manufacturer_98";"car_modification_2317";"";"";2;0;0;0;0;11
2021-10-01;"car_manufacturer_98";"car_modification_2317";"";"";3;1;0;0;0;8
2021-11-01;"car_manufacturer_98";"car_modification_2317";"";"";5;2;0;0;0;5
2021-12-01;"car_manufacturer_98";"car_modification_2317";"";"";5;0;0;0;0;3
2022-01-01;"car_manufacturer_98";"car_modification_2317";"";"";5;1;0;0;0;11
2022-02-01;"car_manufacturer_98";"car_modification_2317";"";"";59;54;0;0;0;5
2021-05-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";1;0;0;0;0;13
2021-06-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";1;0;0;0;0;3
2021-07-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";1;0;0;0;0;5
2021-08-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";1;0;0;0;0;4
2021-09-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";1;0;0;0;0;4
2021-10-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";1;0;0;0;0;11
2021-11-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";4;3;0;0;0;4
2021-12-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";4;0;0;0;0;3
2022-01-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";4;0;0;0;0;2
2022-02-01;"car_manufacturer_98";"car_modification_2318";"1984";"1987";4;0;0;0;0;1
2021-05-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";0;0;0;0;0;12
2021-06-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";0;0;0;0;0;4
2021-07-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";0;0;0;0;0;12
2021-08-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";0;0;0;0;0;10
2021-09-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";0;0;0;0;0;10
2021-10-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";1;1;0;0;0;10
2021-11-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";2;1;0;0;0;8
2021-12-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";2;0;0;0;0;3
2022-01-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";1;0;0;0;0;7
2022-02-01;"car_manufacturer_98";"car_modification_2319";"1979";"1980";1;0;0;0;0;1
2021-05-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;14
2021-06-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;6
2021-07-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;11
2021-08-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;12
2021-09-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";1;1;0;0;0;9
2021-10-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";1;0;0;0;0;11
2021-11-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;7
2021-12-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;1
2022-01-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";0;0;0;0;0;6
2022-02-01;"car_manufacturer_98";"car_modification_2320";"1981";"1986";1;1;0;0;0;4
2021-05-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";3;0;0;0;0;12
2021-06-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";4;1;0;0;0;12
2021-07-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";4;0;0;0;0;15
2021-08-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";4;0;0;0;1;18
2021-09-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";3;0;0;0;0;13
2021-10-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";3;0;0;0;0;18
2021-11-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";2;0;0;0;0;13
2021-12-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";2;0;0;0;0;4
2022-01-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";2;0;0;0;0;9
2022-02-01;"car_manufacturer_98";"car_modification_2321";"1987";"1988";2;0;0;0;0;7
2021-05-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";157;2;0;0;0;27
2021-06-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";123;0;0;0;0;13
2021-07-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";123;0;0;0;0;24
2021-08-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";123;0;0;0;0;33
2021-09-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";124;1;0;0;0;26
2021-10-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";125;1;0;0;0;30
2021-11-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";126;3;0;0;0;25
2021-12-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";126;0;0;0;0;9
2022-01-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";125;0;0;0;0;28
2022-02-01;"car_manufacturer_98";"car_modification_2322";"1989";"1993";125;0;0;0;0;35
2021-05-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";2017;25;0;0;3;109
2021-06-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1717;14;0;0;3;83
2021-07-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1708;1;0;0;3;112
2021-08-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1739;37;0;0;5;81
2021-09-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1764;31;0;0;4;108
2021-10-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1800;43;0;0;7;55
2021-11-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1817;29;0;0;3;79
2021-12-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1888;81;0;0;2;28
2022-01-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1933;57;0;0;6;63
2022-02-01;"car_manufacturer_98";"car_modification_2323";"1994";"1998";1973;57;0;0;4;48
2021-05-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";0;0;0;0;0;9
2021-06-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";0;0;0;0;0;4
2021-07-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";0;0;0;0;0;8
2021-08-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";0;0;0;0;0;12
2021-09-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";0;0;0;0;0;6
2021-10-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";0;0;0;0;0;13
2021-11-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";1;1;0;0;0;6
2021-12-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";12;11;0;0;0;2
2022-01-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";18;6;0;0;0;3
2022-02-01;"car_manufacturer_98";"car_modification_2324";"1983";"1988";18;0;0;0;0;3
2021-05-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";154;0;0;0;0;10
2021-06-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";127;0;0;0;0;8
2021-07-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";126;0;0;0;1;16
2021-08-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";146;21;0;0;0;15
2021-09-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";151;5;0;0;0;23
2021-10-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";151;1;0;0;0;18
2021-11-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";153;2;0;0;0;8
2021-12-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";154;1;0;0;0;5
2022-01-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";158;4;0;0;0;6
2022-02-01;"car_manufacturer_98";"car_modification_2325";"1985";"1993";168;10;0;0;0;10
2021-05-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";266;0;0;0;1;27
2021-06-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";167;0;0;0;0;18
2021-07-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";167;0;0;0;0;22
2021-08-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";167;1;0;0;0;19
2021-09-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";168;1;0;0;8;28
2021-10-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";161;1;0;0;0;28
2021-11-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";167;7;0;0;1;14
2021-12-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";176;10;0;0;0;9
2022-01-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";177;1;0;0;0;11
2022-02-01;"car_manufacturer_98";"car_modification_2326";"1988";"1998";207;33;0;0;0;5
2021-05-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";917;14;0;2;1;66
2021-06-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";785;13;0;0;3;55
2021-07-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";779;4;0;0;7;55
2021-08-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";801;30;0;0;3;54
2021-09-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";817;23;0;0;3;49
2021-10-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";826;19;0;0;0;72
2021-11-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";835;14;0;0;7;51
2021-12-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";829;7;0;0;2;40
2022-01-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";844;21;0;0;0;53
2022-02-01;"car_manufacturer_98";"car_modification_2327";"1992";"1998";850;14;0;0;0;43
2021-05-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;7
2021-06-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;2
2021-07-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;6
2021-08-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;4
2021-09-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;4
2021-10-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;4
2021-11-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;1
2021-12-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;0
2022-01-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;2
2022-02-01;"car_manufacturer_98";"car_modification_2328";"1949";"1956";0;0;0;0;0;0
2021-05-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;7
2021-06-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;6
2021-07-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;5
2021-08-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;7
2021-09-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;5
2021-10-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";2;2;0;0;0;9
2021-11-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";2;0;0;0;0;3
2021-12-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";2;0;0;0;0;2
2022-01-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;3
2022-02-01;"car_manufacturer_98";"car_modification_2329";"1956";"1960";0;0;0;0;0;3
2021-05-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";1;0;0;0;0;14
2021-06-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";1;0;0;0;0;4
2021-07-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";1;0;0;0;0;10
2021-08-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";1;0;0;0;0;5
2021-09-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";3;2;0;0;0;14
2021-10-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";4;1;0;0;0;10
2021-11-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";4;0;0;0;0;5
2021-12-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";4;0;0;0;0;1
2022-01-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";5;1;0;0;0;7
2022-02-01;"car_manufacturer_98";"car_modification_2330";"1959";"1980";5;0;0;0;0;4
2021-05-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;16
2021-06-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;3
2021-07-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;11
2021-08-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;4
2021-09-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;4
2021-10-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;4
2021-11-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;3
2021-12-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;1
2022-01-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;2
2022-02-01;"car_manufacturer_98";"car_modification_2331";"1969";"1971";0;0;0;0;0;1
2021-05-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";0;0;0;0;0;11
2021-06-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";0;0;0;0;0;4
2021-07-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";0;0;0;0;0;3
2021-08-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";0;0;0;0;0;6
2021-09-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";0;0;0;0;0;5
2021-10-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";0;0;0;0;0;4
2021-11-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";1;1;0;0;0;6
2021-12-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";1;0;0;0;0;0
2022-01-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";1;0;0;0;0;5
2022-02-01;"car_manufacturer_98";"car_modification_2332";"1972";"1977";1;0;0;0;0;1
2021-05-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;7
2021-06-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;4
2021-07-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;3
2021-08-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;4
2021-09-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;5
2021-10-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;5
2021-11-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;3
2021-12-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;0
2022-01-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;2
2022-02-01;"car_manufacturer_98";"car_modification_2333";"1978";"1980";0;0;0;0;0;0
2021-05-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;11
2021-06-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;3
2021-07-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;3
2021-08-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;4
2021-09-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;6
2021-10-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;7
2021-11-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;2
2021-12-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;1
2022-01-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;2
2022-02-01;"car_manufacturer_98";"car_modification_2334";"1981";"1984";0;0;0;0;0;0
2021-05-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;10
2021-06-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;7
2021-07-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;5
2021-08-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;5
2021-09-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;7
2021-10-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;10
2021-11-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;6
2021-12-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;4
2022-01-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;2
2022-02-01;"car_manufacturer_98";"car_modification_2335";"";"";0;0;0;0;0;1
2021-05-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";89;6;0;0;0;13
2021-06-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";100;11;0;0;1;8
2021-07-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";101;2;0;0;1;5
2021-08-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";100;0;0;0;3;15
2021-09-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";99;2;0;0;1;19
2021-10-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";101;3;0;0;0;23
2021-11-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";103;2;0;0;3;14
2021-12-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";106;6;0;0;1;4
2022-01-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";107;2;0;0;0;14
2022-02-01;"car_manufacturer_99";"car_modification_2336";"2008";"2010";110;3;0;0;0;5
2021-05-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";7;0;0;0;2;10
2021-06-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";5;0;0;0;0;8
2021-07-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";5;0;0;0;0;10
2021-08-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";5;0;0;0;0;10
2021-09-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";5;0;0;0;0;9
2021-10-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";5;0;0;0;0;11
2021-11-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";6;1;0;0;0;16
2021-12-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";6;0;0;0;0;1
2022-01-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";7;1;0;0;0;7
2022-02-01;"car_manufacturer_100";"car_modification_2337";"2004";"2010";8;1;0;0;1;6
2021-05-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;5
2021-06-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;4
2021-07-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;3
2021-08-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;3
2021-09-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;3
2021-10-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;5
2021-11-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;2
2021-12-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;0
2022-01-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;3
2022-02-01;"car_manufacturer_100";"car_modification_2338";"2011";"2016";0;0;0;0;0;0
2021-05-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;6
2021-06-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;7
2021-07-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;4
2021-08-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;7
2021-09-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;6
2021-10-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;10
2021-11-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;1
2021-12-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;1
2022-01-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";10;0;0;0;0;5
2022-02-01;"car_manufacturer_100";"car_modification_2339";"2004";"2006";12;2;0;0;0;2
2021-05-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";2;0;0;0;0;6
2021-06-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;1;0;0;0;5
2021-07-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;0;0;0;0;4
2021-08-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;0;0;0;0;10
2021-09-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;0;0;0;0;6
2021-10-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;0;0;0;0;12
2021-11-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;0;0;0;0;5
2021-12-01;"car_manufacturer_100";"car_modification_2340";"2004";"2015";3;0;0;0;0;6
